8	1	38
45	1	19
18	-1	9
44	1	47
2	-1	53
33	1	2
27	-1	22
56	1	39
0	-1	26
10	1	36
49	1	58
13	-1	31
44	-1	36
16	-1	27
53	1	50
22	1	25
33	-1	24
0	1	46
57	-1	14
1	-1	12
5	1	50
15	-1	52
3	1	32
9	-1	11
49	1	42
49	-1	40
30	1	33
57	1	18
25	1	15
54	-1	28
47	-1	27
40	-1	8
21	-1	28
43	1	57
43	1	58
15	1	25
9	1	20
24	1	19
8	-1	56
37	-1	50
15	1	20
8	-1	54
1	1	19
2	1	1
51	-1	49
10	1	14
46	-1	47
36	1	4
46	1	44
26	-1	31
26	1	30
34	-1	50
7	1	14
15	1	34
37	1	45
40	-1	54
38	1	15
38	-1	16
10	1	23
1	1	36
57	-1	31
54	-1	44
51	-1	50
27	1	13
28	1	5
10	1	24
29	-1	34
29	-1	33
47	-1	0
9	-1	42
22	1	59
39	-1	9
17	1	22
35	1	12
1	-1	43
39	-1	55
58	1	11
25	1	42
22	1	53
26	-1	15
39	1	5
34	1	48
12	1	7
41	1	10
17	1	38
37	-1	26
34	1	31
53	-1	13
52	-1	45
43	1	20
42	1	2
42	-1	3
46	-1	10
46	1	0
13	-1	43
7	-1	46
40	-1	21
39	1	36
11	1	22
7	1	41
33	-1	51
18	-1	52
30	-1	6
53	-1	26
53	-1	0
8	1	1
47	-1	55
47	1	56
20	-1	27
40	-1	17
42	-1	35
17	-1	14
48	1	19
36	-1	37
34	-1	13
33	1	42
28	-1	29
2	1	39
25	-1	38
47	1	49
