16	-1	12
45	1	16
5	-1	49
18	-1	38
55	1	62
22	1	19
55	-1	67
15	-1	40
23	-1	66
3	-1	1
67	1	40
18	1	3
49	-1	58
33	1	8
7	1	3
62	-1	30
67	1	45
49	-1	55
12	1	65
44	-1	36
29	-1	8
37	1	64
38	-1	32
44	-1	6
54	-1	25
51	-1	34
22	1	20
50	1	69
0	1	39
67	1	50
48	-1	8
3	-1	28
68	1	26
41	-1	42
46	1	55
47	1	21
15	1	23
14	-1	54
11	-1	63
12	1	33
20	-1	56
8	-1	53
54	1	34
51	1	42
38	1	21
59	1	4
32	1	48
26	-1	36
20	-1	55
36	1	4
43	-1	50
44	1	20
65	-1	44
3	-1	51
21	-1	37
14	1	68
39	-1	60
39	-1	62
9	-1	35
6	1	44
27	-1	13
32	1	37
47	-1	7
27	1	18
31	1	67
1	-1	26
1	-1	27
20	-1	66
43	1	0
65	-1	52
68	-1	41
29	-1	34
66	1	3
37	1	32
6	-1	57
64	1	13
42	1	67
2	-1	15
22	1	59
39	1	8
34	-1	45
7	1	20
55	-1	22
26	-1	11
26	-1	13
23	1	24
32	-1	24
22	-1	56
43	1	31
65	1	61
42	-1	63
35	1	9
46	-1	22
35	-1	5
65	1	66
5	-1	17
43	-1	27
46	-1	17
58	1	26
46	-1	3
42	1	7
52	-1	46
46	1	5
29	1	14
58	-1	28
46	-1	12
42	-1	54
42	1	2
25	1	50
23	1	6
20	-1	18
62	-1	12
40	-1	21
5	-1	29
0	-1	10
57	-1	66
39	1	32
31	1	34
34	1	26
15	-1	7
63	-1	60
21	-1	63
15	1	3
67	1	25
28	-1	11
30	1	9
48	-1	22
24	-1	51
8	1	4
10	1	62
38	-1	59
22	1	47
59	-1	17
24	1	65
50	-1	46
30	1	55
33	1	48
67	-1	35
64	1	43
24	1	62
