7	-1	25
8	-1	36
20	1	38
18	1	36
20	1	36
2	1	14
2	1	12
32	1	21
33	1	31
6	-1	10
35	-1	2
27	-1	24
37	-1	3
27	-1	22
31	1	18
27	-1	23
27	-1	29
31	1	15
32	1	24
31	-1	14
1	-1	4
13	1	29
16	-1	7
35	-1	7
16	-1	2
1	1	9
7	1	5
3	-1	9
31	1	7
9	1	17
5	-1	13
6	-1	26
21	1	17
13	-1	31
16	-1	29
29	1	8
25	1	17
9	1	14
7	1	34
7	-1	33
23	1	31
34	-1	39
30	-1	33
26	1	28
23	1	35
25	1	5
29	-1	11
25	-1	2
12	-1	30
6	1	34
11	-1	20
5	-1	25
11	-1	21
5	-1	28
15	-1	9
16	-1	32
9	-1	22
38	-1	20
1	1	19
32	-1	3
33	1	19
2	1	29
20	-1	11
17	1	5
6	-1	1
36	1	7
10	1	15
13	1	6
13	1	10
15	1	35
4	-1	24
4	1	27
23	1	16
0	1	22
9	-1	34
32	1	37
20	1	0
11	-1	37
27	1	10
25	1	30
