48	-1	51
20	1	45
65	-1	0
33	1	57
40	1	35
82	-1	56
46	1	61
26	1	9
64	1	82
75	1	98
22	1	33
66	-1	80
38	1	26
72	-1	70
82	1	69
92	1	0
60	1	16
86	1	3
15	-1	38
51	1	68
95	-1	8
95	-1	1
95	-1	4
71	-1	82
74	-1	64
66	-1	91
38	-1	39
20	1	29
97	-1	3
66	-1	95
51	-1	63
51	1	78
91	1	87
54	1	44
71	1	90
92	-1	49
98	1	19
24	-1	61
37	-1	95
89	-1	9
1	-1	56
79	-1	15
50	-1	13
63	-1	98
40	-1	71
0	1	24
48	-1	18
42	-1	27
0	1	14
73	-1	69
1	-1	23
71	1	21
14	-1	15
78	1	19
25	1	88
87	1	10
62	1	5
20	1	3
16	1	4
51	-1	54
92	-1	22
13	-1	28
43	1	35
58	-1	23
65	1	46
84	-1	10
60	-1	52
87	-1	18
11	-1	35
60	1	53
93	1	13
12	-1	40
35	1	28
82	-1	73
91	1	56
2	1	0
40	1	55
71	-1	2
52	1	13
67	1	91
19	-1	11
90	1	15
45	1	10
50	1	48
28	-1	29
67	-1	84
22	1	91
52	1	28
68	1	20
50	1	41
90	-1	26
21	1	69
31	1	84
77	1	68
31	1	86
0	-1	62
17	-1	67
70	-1	7
10	1	63
86	1	97
84	1	60
93	-1	68
94	1	21
93	-1	66
2	1	60
27	1	28
60	-1	99
37	1	36
8	1	76
19	1	97
5	-1	68
58	-1	5
18	-1	75
79	-1	42
4	-1	80
78	-1	66
17	1	74
18	1	72
21	1	75
60	1	90
21	-1	76
77	-1	46
53	-1	85
63	1	48
88	1	4
89	-1	17
80	-1	59
76	1	42
9	-1	23
75	-1	12
21	1	80
66	-1	14
84	1	83
39	-1	77
13	1	50
93	1	51
44	-1	59
10	1	79
3	-1	43
58	1	77
13	-1	54
76	1	36
9	1	33
9	-1	34
6	-1	24
72	-1	16
17	-1	58
50	1	86
57	-1	28
67	1	31
85	1	43
61	1	84
77	1	27
39	1	54
30	1	47
49	-1	77
39	-1	50
7	1	30
75	-1	39
6	1	79
43	1	9
89	1	28
3	1	65
86	1	25
16	-1	60
85	1	50
63	-1	35
44	1	6
79	1	86
95	1	74
25	1	16
28	1	96
83	-1	16
79	-1	81
7	1	25
10	-1	96
1	1	93
90	1	6
33	1	32
13	-1	88
72	1	60
13	-1	81
30	-1	81
75	1	3
46	-1	74
5	1	92
36	1	58
9	1	69
92	-1	87
3	1	89
1	1	80
81	1	57
3	-1	88
23	-1	37
18	1	94
15	1	64
31	-1	39
94	-1	7
56	1	52
45	-1	92
