81	1	71
59	-1	60
28	1	75
11	1	69
15	-1	51
65	-1	3
38	1	11
67	-1	72
54	1	14
54	-1	18
53	1	11
32	-1	97
97	-1	75
81	1	61
90	-1	1
62	-1	42
94	1	97
61	-1	57
25	1	47
98	-1	72
22	1	32
27	1	0
16	-1	24
26	1	1
25	-1	30
52	-1	51
25	-1	34
98	1	29
24	1	50
38	-1	37
75	1	65
64	-1	59
29	1	54
27	-1	95
11	-1	80
29	1	73
71	1	93
61	-1	38
49	-1	47
61	1	30
52	1	66
20	-1	17
4	-1	19
1	1	50
33	-1	67
53	1	21
20	1	87
25	-1	98
4	-1	31
42	1	44
92	-1	14
96	-1	86
11	-1	5
42	-1	45
27	1	79
90	1	37
66	1	9
21	1	28
78	-1	15
93	-1	20
23	1	80
54	1	64
21	1	34
65	1	45
50	-1	8
51	1	59
83	1	97
43	1	33
16	1	9
83	-1	90
27	1	64
21	-1	35
78	1	26
22	1	73
44	-1	23
47	1	91
73	1	41
25	-1	71
92	1	5
73	1	48
82	-1	75
96	-1	4
50	-1	47
57	1	81
51	1	32
19	1	9
47	-1	89
70	-1	27
30	1	7
10	1	39
80	1	96
95	1	12
55	1	25
31	1	84
77	-1	62
27	-1	36
80	1	79
16	-1	96
38	-1	97
76	1	61
73	1	27
0	1	63
79	1	50
8	1	81
54	-1	91
71	-1	8
94	1	24
58	1	54
41	1	74
52	1	96
3	-1	22
26	-1	36
64	1	12
23	-1	56
8	-1	9
70	1	77
50	-1	64
24	1	1
93	1	76
17	1	99
58	1	82
53	1	83
53	-1	88
84	-1	88
71	1	17
5	1	56
5	1	55
34	-1	67
66	-1	14
66	1	16
4	-1	95
45	1	43
12	1	74
84	1	76
79	1	27
81	1	17
70	-1	3
67	1	1
67	-1	0
12	1	80
0	1	32
26	1	57
8	-1	90
34	-1	52
34	-1	54
6	1	25
84	-1	72
20	-1	93
85	-1	78
31	1	79
84	1	70
89	-1	37
16	1	53
48	-1	98
24	1	43
24	-1	41
85	1	40
88	1	18
45	-1	68
31	1	46
72	1	47
32	1	57
17	-1	29
19	1	60
97	-1	89
77	-1	33
47	1	30
19	-1	59
94	1	58
47	-1	35
0	-1	94
15	-1	88
83	1	11
22	1	7
74	1	6
16	-1	31
7	-1	70
30	1	88
0	-1	81
39	1	31
53	-1	49
49	-1	94
32	-1	37
66	-1	63
62	-1	21
69	-1	97
46	1	85
77	1	13
85	1	30
48	1	2
85	-1	33
30	-1	78
36	1	65
30	-1	15
94	1	77
78	1	6
26	1	10
89	-1	44
0	-1	77
45	1	92
