8	1	36
5	1	49
39	-1	19
0	-1	33
3	-1	20
27	1	24
24	1	31
24	-1	36
44	-1	46
3	1	5
27	-1	20
7	-1	2
33	1	8
3	-1	9
42	-1	18
8	-1	47
42	1	19
38	-1	39
19	1	12
8	-1	46
44	1	8
27	-1	37
22	1	23
24	1	48
33	1	26
44	1	30
6	1	35
15	1	22
18	-1	19
21	1	26
15	1	27
18	-1	15
10	-1	11
33	1	12
1	1	25
3	-1	45
23	-1	47
2	-1	5
29	-1	23
46	-1	43
2	1	7
17	-1	0
12	1	41
4	-1	23
9	1	38
46	1	38
38	1	18
37	-1	40
6	-1	41
30	-1	16
29	-1	36
47	1	9
24	1	8
41	-1	21
4	1	36
14	-1	35
32	-1	22
2	-1	14
9	1	45
31	-1	1
35	1	17
20	-1	30
12	-1	19
4	-1	45
15	1	17
2	-1	21
23	-1	32
34	-1	39
20	1	44
12	-1	29
12	1	28
28	1	44
48	-1	32
46	-1	2
13	-1	43
16	-1	35
19	-1	29
45	-1	38
13	-1	45
43	-1	15
7	1	42
11	1	0
22	-1	34
11	-1	27
15	1	4
11	-1	6
45	-1	32
20	-1	28
40	-1	10
11	1	30
45	1	29
14	-1	25
2	-1	43
33	1	42
28	1	25
22	1	3
45	1	7
48	1	13
45	-1	1
28	1	22
