38	-1	46
16	-1	11
18	1	7
42	-1	26
33	1	30
38	-1	41
38	-1	43
30	1	49
31	1	19
37	1	8
18	1	2
29	1	43
38	1	33
18	1	47
29	1	6
3	1	38
36	1	14
18	1	45
1	1	12
44	1	5
22	-1	24
30	1	35
29	-1	4
41	-1	42
47	1	20
4	1	11
15	1	23
12	-1	31
41	-1	39
12	1	36
32	1	45
30	-1	27
26	1	37
0	1	47
24	1	15
2	1	5
17	-1	3
29	-1	23
6	-1	46
44	-1	18
41	-1	28
35	1	23
37	1	40
38	-1	19
21	-1	31
24	1	7
24	-1	6
29	-1	34
47	-1	1
4	1	33
41	1	18
41	1	16
41	1	15
17	1	22
1	1	42
48	1	41
26	-1	14
1	-1	4
5	1	0
20	-1	32
5	-1	8
43	-1	29
5	1	13
21	-1	17
9	-1	8
4	1	47
21	1	16
4	-1	40
46	-1	3
29	1	15
23	-1	33
29	-1	19
2	-1	16
12	-1	26
46	1	12
40	1	30
28	1	44
42	-1	4
5	-1	22
43	1	17
43	-1	13
20	1	15
15	1	9
40	1	25
34	-1	0
43	-1	10
11	-1	29
11	-1	7
27	1	40
42	-1	40
14	-1	22
39	1	23
14	-1	21
20	-1	26
39	1	27
34	-1	16
47	1	48
20	1	22
48	-1	10
28	1	20
