20	-1	35
4	-1	38
16	1	15
3	-1	20
0	1	29
24	-1	32
23	-1	20
22	-1	10
10	-1	0
22	-1	11
0	1	28
18	-1	5
12	1	15
35	1	8
1	-1	9
35	-1	3
38	-1	36
7	1	37
29	-1	7
29	-1	6
11	1	12
13	-1	35
22	1	27
36	1	13
25	1	19
33	-1	22
7	1	34
6	1	21
27	1	39
32	1	14
23	1	9
21	-1	10
8	-1	16
18	1	17
6	1	34
37	-1	12
37	-1	14
19	1	25
24	1	17
34	1	23
8	1	12
2	-1	30
8	1	11
38	-1	1
32	1	4
22	-1	30
30	1	28
0	-1	2
4	-1	2
6	1	1
15	1	6
11	1	28
15	-1	3
20	1	29
18	1	29
5	-1	35
15	-1	33
38	1	14
8	1	26
21	-1	38
14	1	27
28	1	9
10	1	23
9	1	31
34	-1	14
18	-1	21
7	1	10
30	1	16
29	1	37
20	-1	4
31	1	24
0	-1	14
32	-1	36
1	-1	27
4	-1	18
28	1	5
21	1	33
24	-1	8
14	-1	28
10	-1	26
