4	-1	32
10	1	30
13	1	26
4	-1	37
12	-1	14
32	-1	20
22	1	18
31	-1	3
24	-1	35
32	1	27
31	1	15
22	-1	13
1	1	38
26	1	16
12	-1	16
7	-1	3
33	-1	5
35	1	3
3	1	30
5	-1	13
12	1	23
38	1	37
37	-1	25
27	-1	8
2	-1	25
25	-1	19
36	-1	12
38	1	31
27	-1	35
26	-1	21
25	1	12
27	-1	33
27	1	39
22	1	24
27	-1	6
21	1	10
12	1	29
26	-1	20
19	-1	25
4	1	16
19	1	28
11	1	23
35	1	36
30	-1	20
2	1	31
26	1	33
32	-1	5
25	-1	20
34	1	1
1	1	19
38	1	4
28	-1	18
32	-1	0
30	-1	22
0	1	4
6	-1	0
17	-1	2
30	1	8
26	-1	30
8	1	7
5	1	35
5	-1	37
17	1	13
38	-1	16
10	-1	22
18	1	27
9	1	31
1	-1	36
34	-1	11
3	-1	11
15	1	30
5	-1	31
24	1	1
25	1	34
24	1	21
28	-1	24
34	-1	17
25	1	37
24	1	9
26	1	1
