9	-1	86
82	1	50
28	1	79
12	-1	22
55	1	11
41	-1	17
71	1	62
68	-1	78
1	-1	62
24	1	73
20	-1	46
75	-1	81
68	-1	71
62	-1	38
51	-1	2
25	-1	46
38	-1	23
60	1	12
46	-1	58
60	1	10
14	1	65
98	1	30
12	1	15
62	1	46
92	1	33
51	1	67
95	1	8
54	1	34
85	-1	0
25	1	36
75	-1	61
22	-1	63
98	1	63
98	-1	20
98	1	60
29	-1	77
68	1	51
92	1	46
53	-1	26
89	1	82
54	-1	43
27	1	89
75	-1	77
38	-1	44
65	-1	69
89	-1	3
62	-1	66
26	1	83
46	1	28
55	1	56
59	-1	27
5	1	32
91	1	36
96	-1	88
63	1	95
64	-1	1
82	-1	90
96	1	80
73	1	68
10	1	25
60	1	67
1	1	22
78	1	18
68	1	6
26	1	75
78	1	24
12	1	53
55	-1	40
78	-1	20
12	-1	51
82	1	0
50	1	4
20	-1	2
35	-1	50
97	-1	35
63	-1	89
96	-1	74
97	-1	37
2	-1	15
87	1	16
48	1	20
84	1	16
22	-1	75
49	-1	12
91	1	59
41	1	38
47	1	91
34	-1	97
10	1	41
6	-1	7
40	1	54
73	1	47
14	-1	30
87	-1	29
96	1	2
59	-1	57
57	-1	84
58	-1	45
30	1	5
58	1	47
60	-1	75
95	1	15
35	-1	98
84	-1	65
16	-1	96
34	-1	87
29	1	9
17	-1	67
32	-1	19
57	1	68
26	-1	45
54	1	95
63	1	61
71	-1	4
84	-1	62
88	1	51
36	1	78
41	-1	70
37	1	38
2	1	66
17	-1	92
39	-1	85
4	-1	86
39	1	83
88	1	64
85	1	99
77	1	45
63	-1	49
85	1	64
79	-1	38
66	-1	10
83	1	60
57	-1	48
9	1	25
55	1	70
10	-1	88
78	-1	72
45	-1	42
55	1	76
85	1	71
53	1	95
65	-1	14
65	-1	19
64	1	32
90	-1	62
34	1	55
76	-1	39
94	-1	39
6	1	21
63	1	52
66	1	31
46	1	91
37	1	68
85	1	41
7	-1	92
50	1	90
48	-1	93
39	1	50
53	-1	68
79	-1	90
75	-1	39
17	1	23
69	-1	71
81	1	31
66	1	46
38	-1	66
81	-1	37
80	1	9
30	-1	31
94	-1	55
17	-1	34
72	-1	31
19	-1	52
90	1	98
22	-1	6
62	-1	10
76	1	89
92	-1	83
13	-1	81
69	1	87
3	1	94
16	1	39
15	1	74
30	-1	28
24	-1	29
43	-1	86
72	1	9
81	1	56
81	-1	58
81	-1	57
24	1	13
30	1	70
30	-1	11
53	1	59
88	-1	42
85	-1	33
61	1	77
72	-1	55
23	1	32
57	-1	10
