6	-1	12
37	-1	33
20	1	38
20	-1	36
6	-1	16
35	-1	13
7	-1	21
3	-1	23
0	-1	31
2	1	10
28	1	34
24	1	32
26	1	15
1	1	0
1	1	37
22	-1	12
3	-1	1
1	1	4
14	-1	9
20	1	32
14	1	7
10	1	39
6	1	24
9	1	15
6	1	25
19	1	17
13	1	35
6	-1	29
34	-1	35
2	-1	25
3	1	36
3	1	35
6	-1	20
1	-1	10
6	1	22
27	1	35
29	-1	13
27	1	5
18	-1	17
19	-1	29
38	1	25
20	1	16
19	-1	26
14	-1	16
8	1	18
5	-1	28
4	1	16
1	-1	23
15	-1	20
16	1	31
38	1	0
28	1	14
30	-1	7
11	1	3
24	-1	10
33	1	17
2	1	27
20	1	11
14	1	19
5	-1	19
4	-1	2
19	1	2
36	1	7
2	1	6
11	-1	27
6	-1	3
0	-1	9
2	-1	8
4	-1	21
18	-1	29
20	-1	28
11	-1	30
20	-1	26
19	-1	37
21	1	36
23	1	18
20	1	3
24	-1	26
26	-1	6
28	1	22
