15	-1	45
16	1	12
41	1	56
5	1	48
12	-1	57
42	1	26
0	-1	35
18	-1	33
35	-1	54
37	-1	1
50	1	55
36	1	28
24	1	37
29	-1	41
49	1	57
52	-1	6
9	-1	16
5	1	58
42	-1	19
21	1	58
18	-1	42
0	-1	44
56	1	42
51	1	32
30	1	36
11	1	17
44	-1	1
46	1	52
21	1	6
47	-1	21
3	-1	40
4	1	14
44	1	26
38	1	26
21	-1	24
33	-1	11
35	-1	34
3	-1	45
3	-1	44
54	-1	31
51	-1	9
49	-1	30
26	1	36
51	1	2
55	-1	0
36	-1	2
34	1	50
15	1	34
7	1	13
41	1	22
38	1	17
28	-1	7
50	-1	1
54	-1	40
57	-1	30
38	1	10
48	1	52
54	-1	49
29	1	37
27	-1	18
57	-1	39
12	-1	48
24	1	4
43	1	5
54	-1	51
26	-1	18
41	-1	19
6	1	53
12	-1	2
28	-1	35
26	1	14
1	-1	38
4	-1	29
12	-1	6
9	-1	59
37	-1	25
7	1	39
9	-1	53
9	-1	54
2	1	23
1	-1	54
9	1	58
39	1	44
29	1	14
50	-1	26
28	-1	41
7	1	49
39	-1	37
37	1	13
8	-1	15
20	1	12
22	-1	36
34	-1	21
39	-1	31
34	1	20
55	-1	43
57	1	3
24	1	52
38	-1	0
34	-1	1
50	-1	34
52	1	56
38	1	7
48	-1	27
11	1	27
47	1	56
4	1	8
14	1	22
11	1	31
11	-1	34
20	1	23
22	-1	47
7	-1	50
39	-1	20
50	-1	42
27	-1	55
27	1	56
50	-1	49
22	1	46
26	1	5
