91	1	79
96	1	44
39	1	12
41	1	14
28	1	75
64	-1	77
16	-1	19
38	-1	11
55	-1	18
48	-1	50
11	1	62
60	1	20
61	1	41
60	-1	21
68	-1	73
96	1	40
48	-1	55
65	1	88
59	1	73
43	1	72
51	1	3
98	1	35
54	-1	23
28	1	83
98	-1	75
20	1	36
14	1	66
8	-1	24
27	-1	5
96	-1	32
65	1	78
53	-1	38
22	1	69
95	-1	42
76	1	10
75	1	66
97	-1	8
14	-1	70
97	1	5
96	1	65
51	-1	63
68	-1	51
97	1	1
67	1	48
51	1	76
97	-1	54
96	-1	55
21	-1	10
22	1	59
71	1	94
71	1	95
36	1	11
95	-1	53
98	1	54
60	-1	31
20	1	13
27	1	89
52	-1	67
64	1	67
29	-1	44
51	1	74
43	1	58
5	1	31
74	-1	49
97	-1	22
88	-1	90
88	1	92
58	1	17
62	-1	74
64	-1	3
65	1	57
11	-1	22
18	-1	24
26	-1	71
18	-1	27
50	-1	2
58	1	29
83	-1	94
97	1	34
42	-1	15
54	-1	69
68	1	44
3	1	1
4	1	52
12	1	43
47	1	96
41	1	38
59	-1	47
4	1	57
18	-1	33
59	1	42
58	1	37
2	-1	40
96	1	7
90	1	15
71	1	50
21	1	51
18	-1	40
54	1	81
2	-1	28
65	-1	21
3	1	16
82	-1	87
82	-1	88
58	1	41
30	-1	8
84	1	68
80	-1	78
8	1	84
3	-1	36
19	1	85
57	-1	69
63	-1	64
44	1	85
18	-1	86
70	1	85
80	-1	85
17	1	80
90	1	87
3	1	21
19	1	97
50	-1	64
27	-1	15
71	-1	15
3	-1	52
87	1	2
3	-1	55
66	-1	18
10	1	83
64	-1	45
64	-1	47
57	-1	44
59	-1	14
70	1	62
72	1	28
9	1	26
88	1	76
59	-1	12
73	1	18
2	1	88
66	1	20
90	1	63
76	1	35
3	-1	39
0	1	35
5	1	49
17	1	59
34	-1	54
57	1	50
17	-1	53
80	1	60
70	-1	56
18	1	56
82	1	25
80	-1	36
86	-1	13
67	-1	30
37	-1	62
82	-1	27
94	1	61
79	1	91
34	1	40
34	-1	46
56	1	43
7	-1	38
79	1	93
69	-1	74
9	-1	6
81	-1	31
81	-1	37
63	-1	38
38	1	68
76	-1	91
76	1	92
97	1	80
96	1	21
74	-1	0
3	1	99
8	1	67
37	1	45
23	1	29
88	-1	37
3	1	96
33	1	9
40	1	7
6	-1	53
56	-1	65
43	1	86
0	1	84
46	1	82
48	-1	9
94	1	71
63	1	14
79	-1	67
70	1	98
79	1	4
17	1	16
89	-1	44
96	-1	18
45	1	93
