2	1	51
58	1	50
38	1	46
45	1	17
40	-1	0
22	-1	14
33	1	30
2	-1	53
5	-1	43
50	1	51
10	1	3
30	-1	44
56	-1	39
13	-1	29
3	-1	4
7	1	1
10	-1	9
10	1	8
7	-1	3
45	-1	10
47	1	32
10	1	40
19	-1	16
0	-1	45
33	1	24
1	1	11
56	-1	46
1	-1	12
36	-1	13
22	1	29
54	1	21
6	1	21
27	1	32
44	-1	4
6	-1	34
17	1	9
20	1	57
12	1	36
17	-1	8
12	-1	35
26	-1	34
13	1	9
52	1	19
32	-1	8
6	1	8
37	-1	44
38	1	15
13	1	15
41	1	27
13	1	12
3	-1	57
54	-1	45
48	1	52
24	1	2
51	-1	56
46	-1	37
48	1	59
43	1	40
24	1	4
14	-1	35
19	-1	49
34	1	47
9	-1	46
25	1	43
58	1	3
28	-1	34
35	-1	19
32	-1	27
39	-1	5
23	1	25
12	-1	15
5	-1	4
45	1	52
48	1	43
31	-1	7
49	-1	11
7	1	36
17	-1	39
36	1	51
2	1	26
1	-1	55
58	-1	20
9	1	58
58	1	23
25	-1	55
53	-1	18
43	1	20
40	1	31
27	-1	2
4	1	54
13	-1	44
40	1	23
4	1	57
19	-1	6
16	1	38
40	1	25
56	1	11
56	-1	13
33	1	55
18	1	56
16	-1	30
53	1	28
53	1	0
53	1	2
24	-1	50
34	1	5
45	-1	31
39	-1	24
5	1	33
36	-1	30
58	1	48
50	1	41
2	-1	42
49	-1	0
53	1	37
0	-1	18
49	-1	3
48	1	16
45	1	22
22	-1	5
