38	1	44
45	-1	19
16	-1	12
12	1	55
33	-1	34
33	1	30
36	-1	23
8	-1	33
50	-1	54
27	-1	28
31	-1	12
3	1	0
24	-1	36
29	1	43
8	-1	49
9	1	17
42	1	14
47	1	28
57	-1	14
30	1	31
48	-1	3
27	-1	34
21	1	1
44	-1	9
32	1	58
47	-1	26
21	-1	56
44	1	35
37	-1	56
9	1	27
21	-1	26
4	-1	15
32	1	42
54	1	34
51	-1	41
49	1	31
26	-1	32
55	-1	8
1	1	15
24	-1	15
46	1	47
28	-1	51
20	1	52
32	-1	9
44	1	20
44	-1	19
12	1	45
47	1	2
29	-1	38
20	1	5
26	1	46
29	-1	36
26	-1	49
4	-1	18
28	1	4
40	1	52
20	-1	9
7	-1	25
16	-1	56
6	1	52
35	-1	10
54	1	6
48	1	42
1	-1	2
55	-1	29
1	-1	3
5	1	0
45	1	56
54	-1	0
12	-1	17
5	-1	7
46	-1	20
9	-1	4
43	-1	29
15	1	10
15	1	16
46	1	19
46	-1	16
7	-1	32
19	-1	50
19	1	53
2	1	20
55	1	33
57	1	55
36	-1	53
23	1	32
52	-1	45
58	-1	29
25	-1	57
12	-1	29
48	-1	37
11	-1	23
25	-1	28
58	1	38
7	-1	41
36	-1	46
13	1	40
52	-1	51
2	1	31
34	-1	1
25	-1	22
56	-1	17
50	-1	39
24	-1	51
40	-1	13
14	-1	23
40	1	11
5	1	35
14	-1	21
7	1	59
42	1	36
2	-1	48
25	-1	39
30	1	54
7	1	53
50	-1	44
27	1	56
51	1	18
45	-1	24
26	-1	5
