4	1	77
42	1	29
5	1	47
13	1	23
6	1	19
86	1	82
12	-1	57
7	-1	62
34	-1	87
22	-1	19
78	1	69
7	1	67
37	1	74
75	1	8
24	-1	33
76	-1	49
18	1	4
28	1	77
80	-1	21
61	-1	64
15	1	55
44	1	37
59	1	37
17	-1	75
71	-1	34
71	1	35
78	1	53
9	1	13
54	1	22
0	-1	42
31	-1	81
75	1	79
39	1	88
9	-1	12
53	1	56
50	-1	67
51	-1	36
80	1	18
60	1	27
24	1	48
66	-1	80
47	-1	26
44	-1	0
80	-1	11
38	1	22
66	-1	17
39	-1	78
84	1	85
71	1	47
0	1	56
34	1	69
79	1	53
7	-1	85
74	1	36
8	1	55
53	-1	64
51	-1	43
29	-1	25
51	1	46
81	1	16
27	1	80
42	-1	87
67	1	63
83	-1	32
45	1	74
27	-1	86
78	-1	0
65	1	42
80	1	43
6	1	45
85	-1	40
85	-1	43
36	1	71
4	1	26
15	-1	30
3	1	55
73	1	77
70	-1	81
22	1	85
30	-1	17
77	1	29
22	-1	89
27	-1	16
43	-1	44
39	-1	59
37	-1	35
17	1	26
35	1	14
58	1	16
9	-1	40
36	1	68
53	1	82
74	1	59
34	1	44
1	1	45
39	1	53
8	1	76
36	1	65
4	-1	31
1	-1	41
71	-1	61
73	1	85
47	-1	73
54	-1	8
47	-1	72
5	1	1
5	-1	2
46	1	23
87	1	15
40	-1	42
5	-1	4
54	1	3
27	-1	65
16	-1	69
66	1	47
86	-1	30
5	1	14
70	-1	28
6	1	60
57	1	56
18	-1	87
13	1	73
38	1	74
65	1	7
26	-1	22
51	-1	77
19	1	60
32	1	18
22	-1	66
46	1	9
81	1	29
12	-1	27
66	1	42
86	1	38
20	1	41
22	-1	60
1	-1	60
59	-1	83
18	1	57
62	1	16
8	1	19
43	1	16
33	-1	54
4	1	50
16	-1	31
56	-1	10
33	-1	51
76	1	24
24	-1	52
71	1	83
48	-1	20
53	1	9
75	1	41
57	1	7
24	-1	57
30	1	2
5	1	19
50	1	39
63	1	61
72	1	6
68	-1	78
12	-1	84
42	-1	39
64	1	48
44	1	58
73	-1	38
77	-1	62
22	-1	49
30	-1	53
70	-1	40
52	1	65
59	1	13
72	1	64
49	-1	5
68	1	88
63	1	70
26	1	6
48	-1	12
83	-1	9
27	-1	52
