7	1	69
44	1	48
16	-1	17
33	-1	34
59	-1	26
0	-1	30
73	1	45
78	1	67
72	-1	78
75	1	69
31	-1	16
0	-1	29
55	1	69
41	1	50
71	1	6
68	1	15
61	-1	66
75	-1	6
6	1	23
6	-1	29
63	1	19
35	-1	46
57	1	15
5	1	51
7	1	75
17	-1	71
74	1	23
53	-1	52
15	1	50
73	-1	53
48	-1	3
44	-1	8
73	-1	51
53	1	57
63	-1	1
63	-1	3
29	-1	1
26	1	64
60	1	20
48	1	0
4	-1	13
44	1	25
20	-1	57
66	-1	19
59	-1	47
72	1	13
72	1	11
6	1	30
72	-1	10
49	-1	32
53	-1	69
46	1	40
51	-1	46
70	1	4
49	-1	39
43	1	55
68	1	31
60	1	33
64	1	76
29	-1	20
62	-1	65
4	1	26
21	1	37
57	1	35
75	-1	17
14	-1	62
71	1	55
54	1	43
24	1	2
20	1	5
30	1	18
35	1	28
69	1	12
10	1	25
20	1	64
16	1	58
3	-1	60
56	1	72
17	-1	23
35	1	12
34	1	44
58	-1	10
16	1	52
18	1	73
39	1	54
51	-1	63
24	-1	74
57	-1	49
65	-1	61
20	-1	33
66	1	31
42	1	65
12	1	17
49	-1	15
49	-1	12
50	1	9
46	-1	20
39	1	45
11	1	57
76	1	73
71	1	79
72	1	44
33	1	61
53	1	14
42	-1	8
31	-1	49
74	1	61
31	-1	46
61	1	38
65	1	71
60	-1	67
27	-1	4
42	1	3
36	-1	41
38	-1	66
64	-1	37
62	-1	13
66	-1	59
29	-1	70
18	-1	57
37	-1	16
19	-1	22
22	-1	38
77	-1	74
57	1	69
78	1	42
39	-1	31
33	-1	52
73	1	24
15	-1	62
36	1	42
73	-1	20
55	-1	47
50	1	36
11	-1	0
38	1	5
25	-1	27
34	1	27
4	-1	2
11	-1	28
72	1	4
21	1	63
48	1	22
41	-1	68
7	-1	57
64	-1	48
14	-1	21
13	-1	56
48	1	19
31	1	20
33	-1	43
38	1	53
68	1	3
27	1	58
24	-1	65
78	1	39
33	1	47
49	-1	7
21	-1	77
60	1	9
