18	1	39
39	1	14
44	-1	48
18	-1	8
13	-1	23
3	1	25
12	1	50
24	-1	31
37	1	3
31	1	19
31	1	18
49	-1	50
37	1	6
12	-1	59
18	1	2
3	-1	5
14	1	6
18	-1	0
10	1	7
7	-1	4
5	-1	56
19	1	15
8	1	42
40	1	9
33	-1	29
10	-1	49
11	1	19
29	1	1
40	-1	7
4	1	11
41	-1	35
14	-1	54
20	-1	57
30	1	20
57	-1	21
35	-1	30
26	1	32
49	-1	30
23	-1	46
32	1	46
33	-1	15
52	-1	19
41	1	22
50	-1	1
34	-1	56
54	-1	44
7	1	12
37	1	41
55	1	10
24	1	21
32	1	39
12	1	49
44	-1	10
24	1	7
46	1	32
24	-1	5
14	-1	34
7	1	27
7	-1	26
20	-1	38
6	1	58
20	1	37
12	1	14
14	1	35
17	1	20
9	1	40
39	1	50
57	-1	41
54	-1	55
35	1	2
31	-1	5
39	-1	1
35	1	19
1	1	3
11	1	47
54	-1	0
45	-1	58
5	1	4
31	-1	8
58	-1	0
5	1	12
21	-1	16
43	-1	26
20	1	45
9	-1	53
23	-1	38
2	1	23
57	1	53
52	1	43
4	1	40
55	1	33
9	1	55
52	-1	44
29	-1	19
34	-1	39
37	1	10
14	1	11
8	1	17
14	-1	13
19	1	24
39	1	31
34	-1	21
33	1	53
33	1	51
57	-1	3
25	1	20
58	-1	39
11	-1	28
42	-1	40
7	-1	57
38	-1	57
56	-1	25
58	-1	42
38	-1	52
33	-1	42
41	1	8
50	1	43
25	1	36
49	-1	4
53	1	39
