1	-1	83
16	-1	12
11	-1	87
22	-1	17
11	-1	80
76	-1	43
37	1	74
14	-1	72
72	-1	76
49	1	54
14	1	0
53	1	48
60	-1	18
50	-1	59
28	-1	72
29	-1	40
14	1	6
60	1	11
48	1	89
79	1	2
64	1	54
68	1	12
38	1	33
8	-1	49
38	-1	34
4	1	88
88	1	10
9	-1	19
0	1	46
3	1	37
18	-1	45
35	1	44
5	-1	53
23	-1	73
45	-1	81
48	-1	2
50	1	66
32	1	57
40	1	1
29	-1	55
26	-1	64
86	1	3
86	-1	4
62	1	54
88	-1	44
38	1	26
62	-1	59
63	-1	27
38	1	27
85	1	50
17	1	47
3	-1	47
73	1	69
77	1	31
6	-1	30
31	1	70
0	-1	53
58	1	77
30	1	27
30	-1	23
33	-1	15
3	-1	39
66	1	13
82	-1	66
39	1	68
40	-1	56
7	-1	16
62	-1	67
13	1	14
17	-1	57
3	-1	58
34	-1	52
20	-1	5
61	-1	19
80	1	31
64	1	82
28	-1	62
80	-1	35
62	-1	63
81	-1	9
63	1	44
38	1	88
66	-1	38
56	1	70
14	1	32
37	1	35
69	-1	28
16	1	55
19	-1	48
37	-1	36
59	1	60
80	-1	1
37	1	39
53	-1	83
53	1	81
8	-1	73
3	1	66
59	1	68
71	1	64
78	-1	29
52	1	39
1	1	39
22	-1	55
16	1	7
29	-1	85
27	1	61
67	-1	85
21	-1	86
16	-1	3
47	1	77
73	1	5
50	-1	8
50	-1	9
17	-1	39
12	1	23
15	1	17
39	-1	49
54	-1	63
31	1	42
31	1	43
51	-1	75
35	-1	86
30	-1	71
53	-1	15
51	1	79
69	-1	4
22	-1	65
46	1	7
26	-1	28
69	-1	8
1	-1	49
82	1	78
48	1	37
47	1	69
46	-1	13
46	1	0
61	-1	32
87	1	33
86	-1	64
4	1	59
88	1	83
55	-1	41
58	1	38
53	-1	21
32	-1	84
16	1	32
6	1	74
35	1	76
76	1	21
11	1	2
50	-1	36
11	1	28
27	1	42
29	-1	67
34	-1	6
64	-1	46
10	1	62
84	-1	30
19	1	38
79	-1	83
79	1	86
8	1	20
56	1	24
56	1	25
70	1	41
13	-1	50
2	1	44
52	-1	65
7	-1	53
8	-1	22
16	-1	40
54	1	86
74	1	82
22	-1	44
74	1	80
69	1	54
66	-1	62
48	-1	15
41	1	4
27	1	51
