42	-1	24
40	1	0
18	1	31
33	1	30
38	-1	42
0	1	27
30	-1	46
29	-1	41
3	-1	5
47	-1	36
18	1	1
14	-1	4
21	-1	40
14	1	2
41	1	49
22	1	27
30	1	32
30	-1	33
30	-1	35
48	1	8
40	-1	2
40	1	8
38	1	26
4	1	17
15	1	25
32	-1	42
6	1	30
3	-1	44
26	-1	37
1	-1	15
2	1	5
36	1	7
29	-1	23
36	-1	5
15	-1	33
41	-1	23
7	1	18
41	1	29
28	1	9
38	1	16
18	-1	25
4	1	27
7	1	12
20	1	5
26	1	47
30	1	11
32	-1	36
29	-1	30
13	-1	16
11	-1	44
46	-1	28
34	-1	47
9	-1	40
2	1	11
35	1	19
39	1	3
25	-1	48
46	1	26
7	-1	36
4	1	45
21	-1	15
34	-1	36
46	-1	5
23	1	34
1	-1	48
2	-1	17
43	-1	21
46	1	13
45	1	43
5	1	23
39	-1	34
40	1	21
40	-1	28
5	1	29
13	-1	46
19	1	22
0	1	11
7	1	45
38	-1	3
22	-1	35
11	1	7
27	-1	43
8	-1	6
39	1	23
8	1	7
34	1	14
31	1	20
22	1	47
31	1	21
3	1	10
45	-1	6
22	1	41
2	1	39
34	-1	16
41	-1	0
41	1	1
47	1	46
11	1	38
22	1	8
48	1	10
