42	1	83
65	1	92
12	-1	24
59	-1	66
71	1	65
67	-1	72
74	-1	81
22	-1	40
65	-1	1
68	-1	73
24	1	75
66	-1	78
42	-1	75
40	-1	42
72	1	76
91	-1	63
65	1	81
85	1	16
49	1	22
47	-1	63
28	-1	84
14	1	60
31	1	18
46	-1	47
76	1	13
46	-1	41
29	-1	59
1	-1	46
27	1	99
32	1	77
55	1	2
66	-1	95
91	1	83
49	-1	2
52	1	62
47	-1	41
52	-1	60
38	1	48
60	-1	34
72	-1	90
67	1	46
53	1	20
53	-1	22
59	1	26
92	1	18
15	-1	13
13	-1	6
42	1	27
82	1	97
42	1	46
96	-1	86
66	1	4
90	-1	33
60	1	67
33	-1	92
71	-1	20
84	-1	25
41	1	54
68	-1	33
15	1	6
74	1	35
28	1	43
14	-1	29
50	-1	8
15	1	0
43	1	31
22	-1	71
90	1	41
58	1	26
42	1	34
97	1	35
13	1	20
83	-1	91
2	1	15
60	-1	59
68	-1	42
64	1	97
41	-1	39
87	1	22
49	1	11
19	1	16
40	-1	57
54	1	3
24	1	94
84	-1	43
87	-1	24
29	-1	13
27	-1	55
87	-1	33
84	-1	30
91	1	49
41	-1	22
50	1	44
10	1	30
51	1	32
10	1	36
43	1	16
2	1	33
20	-1	56
84	1	35
60	-1	79
84	1	68
45	-1	28
2	1	57
37	1	22
37	1	24
19	-1	89
87	-1	74
26	1	45
26	1	42
63	1	7
44	1	85
54	-1	95
21	1	63
18	-1	85
93	-1	64
50	1	58
28	-1	7
84	-1	61
34	1	81
60	-1	96
88	1	69
63	-1	77
52	1	93
37	-1	34
87	-1	63
57	-1	9
9	1	10
23	-1	51
4	1	87
23	-1	57
1	1	0
57	1	70
18	-1	74
58	1	84
2	1	73
39	1	80
71	-1	19
71	1	17
35	-1	71
86	-1	38
89	1	17
10	-1	85
19	1	61
18	-1	68
59	-1	13
11	-1	13
16	1	82
73	-1	16
86	-1	47
86	1	45
2	-1	87
3	-1	39
78	1	87
93	-1	59
44	1	52
8	-1	41
32	-1	53
2	1	92
69	-1	68
77	-1	29
89	1	32
19	-1	44
53	1	74
61	-1	90
94	1	50
94	1	52
7	-1	21
66	1	47
57	1	37
75	-1	23
34	1	36
0	1	98
32	-1	33
33	-1	31
74	-1	2
92	1	81
74	1	4
92	1	82
95	1	88
1	1	96
85	1	28
89	1	58
56	1	64
49	-1	93
32	1	37
72	1	69
49	1	97
3	-1	87
72	-1	50
77	-1	0
24	1	12
68	-1	91
92	1	70
66	-1	62
16	1	49
77	-1	5
48	-1	6
92	1	77
17	-1	14
