53	-1	16
28	1	4
25	-1	55
41	-1	11
59	-1	4
29	1	36
64	-1	23
22	1	44
0	-1	62
38	1	13
22	1	46
29	-1	38
38	1	15
57	1	68
1	1	64
38	1	18
5	-1	77
23	-1	47
24	-1	77
45	-1	24
8	1	17
60	-1	27
62	1	40
61	1	3
76	-1	54
22	-1	39
29	-1	26
38	1	2
26	-1	36
24	1	9
6	-1	47
74	-1	73
0	-1	55
62	-1	43
48	1	69
62	1	46
5	-1	64
45	1	31
6	1	41
26	-1	2
65	-1	74
50	1	73
56	1	25
36	1	26
46	-1	49
75	-1	61
23	1	68
72	1	21
22	-1	65
23	1	62
48	1	73
68	1	58
44	-1	67
12	1	78
55	1	72
45	-1	43
62	-1	57
12	-1	76
35	-1	69
65	1	13
47	1	45
67	-1	1
49	-1	47
76	1	31
52	-1	71
10	-1	72
76	-1	37
52	1	67
34	-1	52
29	1	49
75	-1	76
40	1	21
29	-1	45
67	-1	40
67	-1	41
29	-1	67
33	-1	64
51	-1	74
67	1	44
70	-1	32
70	-1	35
55	1	51
66	1	33
38	1	58
42	1	22
62	-1	75
62	1	78
36	-1	35
45	-1	65
66	-1	3
49	1	79
19	-1	45
66	1	8
60	-1	63
57	-1	23
78	1	22
20	-1	77
61	1	10
41	1	49
41	1	48
16	-1	60
61	-1	16
61	-1	17
18	-1	20
28	-1	46
63	1	33
16	-1	6
47	1	30
51	-1	52
42	1	9
49	-1	68
41	1	4
42	1	7
19	1	54
44	-1	38
45	-1	71
74	1	30
35	1	53
37	-1	9
72	1	32
42	1	0
41	1	42
67	1	29
78	1	32
70	1	10
2	-1	9
12	-1	44
16	-1	32
2	1	8
37	1	49
46	1	74
4	1	56
51	1	28
61	1	69
48	-1	34
19	-1	14
10	-1	49
71	1	0
54	-1	5
7	-1	59
74	-1	15
26	-1	19
66	-1	65
78	-1	46
60	-1	70
25	-1	61
31	1	33
42	-1	50
76	-1	5
2	-1	27
42	-1	53
65	1	26
30	1	5
30	1	13
6	-1	66
68	-1	21
47	-1	12
52	-1	29
71	-1	52
56	-1	57
