65	1	28
58	1	59
26	1	55
50	-1	53
56	-1	7
22	1	13
18	1	4
61	-1	66
10	-1	43
12	1	68
41	-1	48
63	-1	19
3	-1	38
2	-1	66
57	-1	10
37	-1	63
25	-1	12
26	-1	68
0	1	37
25	1	15
67	1	54
43	-1	65
47	1	27
10	1	48
25	-1	6
11	-1	16
29	1	56
60	-1	20
66	1	16
15	-1	24
12	1	30
66	1	15
6	1	39
40	1	69
24	-1	16
0	1	57
56	1	57
53	-1	60
8	-1	51
15	1	20
8	-1	56
55	-1	6
23	-1	41
54	-1	36
51	-1	45
33	1	16
24	-1	14
17	-1	4
49	-1	38
60	1	34
6	1	3
55	-1	2
25	-1	62
63	-1	34
12	1	40
13	1	15
18	-1	26
66	1	29
38	-1	18
9	-1	31
32	1	33
59	-1	58
57	1	33
47	1	2
52	1	24
48	1	51
23	-1	54
61	-1	17
4	-1	18
43	-1	45
24	1	6
62	1	8
43	1	5
60	-1	41
36	-1	61
40	1	49
19	-1	47
12	1	14
32	-1	22
9	-1	41
35	1	11
39	1	52
59	-1	68
55	1	21
68	1	51
39	1	5
23	1	25
43	1	33
65	-1	62
66	1	35
63	1	42
36	1	51
7	1	39
20	1	47
15	1	16
43	1	26
55	-1	30
6	-1	64
42	1	7
21	1	11
45	-1	44
12	1	29
43	1	23
25	1	50
48	-1	33
8	-1	16
13	1	44
43	-1	18
4	-1	55
40	1	21
19	-1	8
20	1	15
5	1	27
8	-1	18
38	1	9
9	-1	65
34	1	2
24	1	53
27	1	45
50	1	33
50	1	39
19	1	2
19	1	0
64	1	31
45	1	32
14	1	22
14	-1	25
56	1	23
33	1	43
36	-1	35
18	1	67
55	-1	50
2	1	44
58	1	42
30	1	50
49	-1	1
30	1	59
28	-1	24
22	-1	46
27	1	51
